2025-1-18,10:0:44,1050.3  
2025-1-18,10:15:0,350.2  
2025-1-18,10:30:20,88.4  
2025-1-19,8:15:12,48.7  
2025-1-19,8:30:34,52.8  
2025-1-19,8:45:57,57.3  
2025-1-19,9:0:18,700.4  
2025-1-19,9:15:41,950.6  
2025-1-19,9:30:5,1200.9  
2025-1-19,9:45:33,1400.4  
2025-1-19,10:0:44,850.2  
2025-1-19,10:15:0,300.8  
2025-1-19,10:30:20,75.9  
2025-1-20,8:15:12,54.8  
2025-1-20,8:30:34,58.2  
2025-1-20,8:45:57,62.7  
2025-1-20,9:0:18,650.8   
2025-1-20,9:15:41,900.5  
2025-1-20,9:30:5,1300.1  
2025-1-20,9:45:33,1450.7  
2025-1-20,10:0:44,700.4  
2025-1-20,10:15:0,250.3  
2025-1-20,10:30:20,85.4  
2025-1-21,8:15:12,59.3  
2025-1-21,8:30:34,63.8  
2025-1-21,8:45:57,68.2  
2025-1-21,9:0:18,800.4  
2025-1-21,9:15:41,1200.9  
2025-1-21,9:30:5,1500.3  
2025-1-21,9:45:33,1800.7  
2025-1-21,10:0:44,1100.5  
2025-1-21,10:15:0,400.8  
2025-1-21,10:30:20,90.7  
2025-1-24,13:47:18,59.0
2025-1-24,13:47:18,72.0
2025-1-24,13:47:18,70.0
2025-1-24,13:47:18,52.0
2025-1-24,13:47:19,67.0
2025-1-24,13:47:19,66.0
2025-1-24,13:47:20,49.0
2025-1-24,13:47:21,51.0
2025-1-24,13:47:22,72.0
2025-1-24,13:47:23,54.0
2025-1-24,13:47:23,64.0
2025-1-24,13:47:24,51.0
2025-1-24,13:47:25,52.0
2025-1-24,13:47:26,56.0
2025-1-24,13:47:26,1.0
2025-1-24,13:47:27,42.0
2025-1-24,13:47:27,70.0
2025-1-24,13:47:28,51.0
2025-1-24,13:47:29,70.0
2025-1-24,13:47:30,46.0
2025-1-24,13:47:31,2452.0
2025-1-24,13:47:31,2787.0
2025-1-24,13:47:32,3032.0
2025-1-24,13:47:33,3241.0
2025-1-24,13:47:34,3299.0
2025-1-24,13:47:35,3199.0
2025-1-24,13:47:35,1463.0
2025-1-24,13:47:36,233.0
2025-1-24,13:47:37,212.0
2025-1-24,13:47:38,188.0
2025-1-24,13:47:39,159.0
2025-1-24,13:47:39,139.0
2025-1-24,13:47:40,151.0
2025-1-24,13:47:41,132.0
2025-1-24,13:47:42,135.0
2025-1-24,13:47:43,122.0
2025-1-24,13:47:43,111.0
2025-1-24,13:47:44,111.0
2025-1-24,13:47:45,121.0
2025-1-24,13:47:46,93.0
2025-1-24,13:47:47,107.0
2025-1-24,13:47:47,86.0
2025-1-24,13:47:48,109.0
2025-1-24,13:47:49,109.0
2025-1-24,13:47:50,104.0
2025-1-24,13:47:51,96.0
2025-1-24,13:47:51,204.0
2025-1-24,13:47:52,231.0
2025-1-24,13:47:53,239.0
2025-1-24,13:47:54,766.0
2025-1-24,13:47:55,3135.0
2025-1-24,13:47:55,3278.0
2025-1-24,13:47:56,3299.0
2025-1-24,13:47:57,3299.0
2025-1-24,13:47:58,3299.0
2025-1-24,13:47:59,3299.0
2025-1-24,13:47:59,2457.0
2025-1-24,13:48:0,298.0
2025-1-24,13:48:1,259.0
2025-1-24,13:48:2,235.0
2025-1-24,13:48:3,206.0
2025-1-24,13:48:3,198.0
2025-1-24,13:48:4,172.0
2025-1-24,13:48:5,142.0
2025-1-24,13:48:6,149.0
2025-1-24,13:48:7,144.0
2025-1-24,13:48:7,128.0
2025-1-24,13:48:8,115.0
2025-1-24,13:48:9,132.0
2025-1-24,13:48:10,99.0
2025-1-24,13:48:11,103.0
2025-1-24,13:48:11,111.0
2025-1-24,13:48:12,106.0
2025-1-24,13:48:13,113.0
2025-1-24,13:48:14,91.0
2025-1-24,13:48:15,94.0
2025-1-24,13:48:15,107.0
2025-1-24,13:48:16,103.0
2025-1-24,13:48:17,93.0
2025-1-24,13:48:18,101.0
2025-1-24,13:48:19,103.0
2025-1-24,13:48:19,109.0
2025-1-24,13:48:20,103.0
2025-1-24,13:48:21,93.0
2025-1-24,13:48:22,90.0
2025-1-24,13:48:23,107.0
2025-1-24,13:48:23,86.0
2025-1-24,13:48:24,86.0
2025-1-24,13:48:25,115.0
2025-1-24,13:48:26,112.0
2025-1-24,13:48:27,98.0
2025-1-24,13:48:27,114.0
2025-1-24,13:48:28,84.0
2025-1-24,13:48:29,93.0
2025-1-24,13:48:30,93.0
2025-1-24,13:48:31,83.0
2025-1-24,13:48:31,89.0
2025-1-24,13:48:32,112.0
2025-1-24,13:48:33,111.0
2025-1-24,13:48:34,87.0
2025-1-24,13:48:35,83.0
2025-1-24,13:48:35,87.0
2025-1-24,13:48:36,80.0
2025-1-24,13:48:37,89.0
2025-1-24,13:48:38,93.0
2025-1-24,13:48:39,97.0
2025-1-24,13:48:39,91.0
2025-1-24,13:48:40,84.0
2025-1-24,13:48:41,107.0
2025-1-24,13:48:42,97.0
2025-1-24,13:48:43,104.0
2025-1-24,13:48:43,99.0
2025-1-24,13:48:44,85.0
2025-1-24,13:48:45,107.0
2025-1-24,13:48:46,95.0
2025-1-24,13:48:47,95.0
2025-1-24,13:48:47,97.0
2025-1-24,13:48:48,100.0
2025-1-24,13:48:49,78.0
2025-1-24,13:48:50,104.0
2025-1-24,13:48:51,103.0
2025-1-24,13:48:51,95.0
2025-1-24,13:48:52,87.0
2025-1-24,13:48:53,78.0
2025-1-24,13:48:54,100.0
2025-1-24,13:48:55,106.0
2025-1-24,13:48:55,91.0
2025-1-24,13:48:56,96.0
2025-1-24,13:48:57,98.0
2025-1-24,13:48:58,86.0
2025-1-24,13:48:59,93.0
2025-1-24,13:48:59,77.0
2025-1-24,13:49:0,91.0
2025-1-24,13:49:1,106.0
2025-1-24,13:49:2,74.0
2025-1-24,13:49:3,77.0
2025-1-24,13:49:3,100.0
2025-1-24,13:49:4,95.0
2025-1-24,13:49:5,103.0
2025-1-24,13:49:6,70.0
2025-1-24,13:49:7,70.0
2025-1-24,13:49:7,96.0
2025-1-24,13:49:8,71.0
2025-1-24,13:49:9,78.0
2025-1-24,13:49:10,98.0
2025-1-24,14:2:35,47.0
2025-1-24,14:2:36,54.0
2025-1-24,14:2:36,72.0
2025-1-24,14:2:36,47.0
2025-1-24,14:2:36,67.0
2025-1-24,14:2:36,47.0
2025-1-24,14:2:36,47.0
2025-1-24,14:2:36,54.0
2025-1-24,14:2:36,67.0
2025-1-24,14:2:37,77.0
2025-1-24,14:2:38,60.0
2025-1-24,14:2:39,65.0
2025-1-24,14:2:40,46.0
2025-1-24,14:2:40,55.0
2025-1-24,14:2:41,51.0
2025-1-24,14:2:42,62.0
2025-1-24,14:2:43,74.0
2025-1-24,14:2:44,61.0
2025-1-24,14:2:44,58.0
2025-1-24,14:2:45,73.0
2025-1-24,14:2:46,49.0
2025-1-24,14:2:47,49.0
2025-1-24,14:2:48,45.0
2025-1-24,14:2:48,2358.0
2025-1-24,14:2:49,2595.0
2025-1-24,14:2:50,2871.0
2025-1-24,14:2:51,3101.0
2025-1-24,14:2:52,3299.0
2025-1-24,14:2:52,3275.0
2025-1-24,14:2:53,1886.0
2025-1-24,14:2:54,220.0
2025-1-24,14:2:55,219.0
2025-1-24,14:2:56,169.0
2025-1-24,14:2:56,176.0
2025-1-24,14:2:57,140.0
2025-1-24,14:2:58,145.0
2025-1-24,14:2:59,119.0
2025-1-24,14:3:0,133.0
2025-1-24,14:3:0,443.0
2025-1-24,14:3:2,3214.0
2025-1-24,14:3:2,2769.0
2025-1-24,14:3:3,738.0
2025-1-24,14:3:4,215.0
2025-1-24,14:3:4,178.0
2025-1-24,14:3:5,173.0
2025-1-24,14:3:6,145.0
2025-1-24,14:3:7,243.0
2025-1-24,14:3:8,3299.0
2025-1-24,14:3:8,3299.0
2025-1-24,14:3:9,3299.0
2025-1-24,14:3:10,3299.0
2025-1-24,14:3:11,3299.0
2025-1-24,14:3:12,2570.0
2025-1-24,14:3:12,325.0
2025-1-24,14:3:13,257.0
2025-1-24,14:3:14,235.0
2025-1-24,14:3:15,206.0
2025-1-24,14:3:16,209.0
2025-1-24,14:3:16,166.0
2025-1-24,14:3:17,167.0
2025-1-24,14:3:18,158.0
2025-1-24,14:3:19,141.0
2025-1-24,14:3:20,149.0
2025-1-24,14:3:20,140.0
2025-1-24,14:3:21,139.0
2025-1-24,14:3:22,127.0
2025-1-24,14:3:23,123.0
2025-1-24,14:3:24,126.0
2025-1-24,14:3:24,128.0
2025-1-24,14:3:25,116.0
2025-1-24,14:3:26,124.0
2025-1-24,14:3:27,111.0
2025-1-24,14:3:28,127.0
2025-1-24,14:3:28,123.0
2025-1-24,14:3:29,99.0
2025-1-24,14:3:30,125.0
2025-1-24,14:3:31,120.0
2025-1-24,14:3:32,116.0
2025-1-24,14:3:32,113.0
2025-1-24,14:3:33,97.0
2025-1-24,14:3:34,107.0
2025-1-24,14:3:35,101.0
2025-1-24,14:3:36,113.0
2025-1-24,14:3:36,107.0
2025-1-24,14:3:37,101.0
2025-1-24,14:3:38,120.0
2025-1-24,14:3:39,103.0
2025-1-24,14:3:40,111.0
2025-1-24,14:3:40,109.0
2025-1-24,14:3:41,117.0
2025-1-24,14:3:42,116.0
2025-1-24,14:3:43,93.0
2025-1-24,14:3:44,117.0
2025-1-24,14:3:44,96.0
2025-1-24,14:3:45,105.0
2025-1-24,14:3:46,110.0
2025-1-24,14:3:47,105.0
2025-1-24,14:3:48,107.0
2025-1-24,14:3:48,111.0
2025-1-24,14:3:49,116.0
2025-1-24,14:3:50,111.0
2025-1-24,14:3:51,90.0
2025-1-24,14:3:52,101.0
2025-1-24,14:3:52,107.0
2025-1-24,14:3:53,105.0
2025-1-24,14:3:54,97.0
2025-1-24,14:3:55,100.0
2025-1-24,14:3:56,108.0
2025-1-24,14:3:56,88.0
2025-1-24,14:3:57,111.0
2025-1-24,14:3:58,107.0
2025-1-24,14:3:59,87.0
2025-1-24,14:4:0,111.0
2025-1-24,14:4:5,96.0
2025-1-24,14:4:5,90.0
2025-1-24,14:4:5,95.0
2025-1-24,14:4:6,113.0
2025-1-24,14:4:6,106.0
2025-1-24,14:4:6,111.0
2025-1-24,14:4:6,106.0
2025-1-24,14:4:6,85.0
2025-1-24,14:4:7,91.0
2025-1-24,14:4:8,1637.0
2025-1-24,14:4:9,2958.0
2025-1-24,14:4:9,3192.0
2025-1-24,14:4:40,88.0
2025-1-24,14:4:40,96.0
2025-1-24,14:4:41,99.0
2025-1-24,14:4:42,93.0
2025-1-24,14:4:43,101.0
2025-1-24,14:4:44,86.0
2025-1-24,14:4:44,95.0
2025-1-24,14:4:45,78.0
2025-1-24,14:4:47,78.0
2025-1-24,14:5:0,95.0
2025-1-24,14:5:0,99.0
2025-1-24,14:5:0,91.0
2025-1-24,14:5:0,74.0
2025-1-24,14:5:0,75.0
2025-1-24,14:5:0,2147.0
2025-1-24,14:5:0,2939.0
2025-1-24,14:5:0,3165.0
2025-1-24,14:5:0,3299.0
2025-1-24,14:5:0,3299.0
2025-1-24,14:5:0,3032.0
2025-1-24,14:5:0,960.0
2025-1-24,14:5:1,252.0
2025-1-24,14:5:1,207.0
2025-1-24,14:5:1,201.0
2025-1-24,14:5:1,182.0
2025-1-24,14:5:1,161.0
2025-1-24,14:5:1,158.0
2025-1-24,14:5:1,128.0
2025-1-24,14:5:1,123.0
2025-1-24,14:5:2,117.0
2025-1-24,14:5:3,130.0
2025-1-24,14:5:4,106.0
2025-1-24,14:5:4,124.0
2025-1-24,14:5:5,103.0
2025-1-24,14:5:6,109.0
2025-1-24,14:5:7,93.0
2025-1-24,14:5:8,116.0
2025-1-24,14:5:8,114.0
2025-1-24,14:5:9,87.0
2025-1-24,14:5:10,103.0
2025-1-24,14:5:11,84.0
2025-1-24,14:5:12,86.0
2025-1-24,14:5:12,97.0
2025-1-24,14:5:13,82.0
2025-1-24,14:5:14,84.0
2025-1-24,14:5:15,104.0
2025-1-24,14:5:16,109.0
2025-1-24,14:5:16,96.0
2025-1-24,14:5:17,79.0
2025-1-24,14:5:18,83.0
2025-1-24,14:5:19,99.0
2025-1-24,14:5:20,91.0
2025-1-24,14:5:20,89.0
2025-1-24,14:5:21,81.0
2025-1-24,14:5:22,106.0
2025-1-24,14:5:23,84.0
2025-1-24,14:5:24,88.0
2025-1-24,14:5:24,103.0
2025-1-24,14:5:25,85.0
2025-1-24,14:5:26,77.0
2025-1-24,14:5:27,95.0
2025-1-24,14:5:28,81.0
2025-1-24,14:5:28,100.0
2025-1-24,14:5:29,99.0
2025-1-24,14:5:30,75.0
2025-1-24,14:5:31,100.0
2025-1-24,14:5:32,81.0
2025-1-24,14:5:32,95.0
2025-1-24,14:5:33,89.0
2025-1-24,14:5:34,83.0
2025-1-24,14:5:35,92.0
2025-1-24,14:5:36,95.0
2025-1-24,14:5:36,92.0
2025-1-24,14:5:37,91.0
2025-1-24,14:5:38,82.0
2025-1-24,14:5:39,85.0
2025-1-24,14:5:40,75.0
2025-1-24,14:5:40,85.0
2025-1-24,14:5:41,97.0
2025-1-24,14:5:42,98.0
2025-1-24,14:5:43,89.0
2025-1-24,14:5:44,80.0
2025-1-24,14:5:44,91.0
2025-1-24,14:5:45,79.0
2025-1-24,14:5:46,91.0
2025-1-24,14:5:47,70.0
2025-1-24,14:5:48,76.0
2025-1-24,14:5:48,77.0
2025-1-24,14:5:49,75.0
2025-1-24,14:5:50,73.0
2025-1-24,14:5:51,90.0
2025-1-24,14:5:52,71.0
2025-1-24,14:5:52,71.0
2025-1-24,14:5:53,93.0
2025-1-24,14:5:54,95.0
2025-1-24,14:5:55,95.0
2025-1-24,14:5:56,74.0
2025-1-24,14:5:56,80.0
2025-1-24,14:5:57,96.0
2025-1-24,14:5:58,2591.0
2025-1-24,14:5:59,3039.0
2025-1-24,14:6:0,3203.0
2025-1-24,14:6:0,3292.0
2025-1-24,14:6:1,3299.0
2025-1-24,14:6:2,3299.0
2025-1-24,14:6:3,3299.0
2025-1-24,14:6:4,3299.0
2025-1-24,14:6:4,3299.0
2025-1-24,14:6:6,2845.0
2025-1-24,14:6:6,543.0
2025-1-24,14:6:7,265.0
2025-1-24,14:6:8,222.0
2025-1-24,14:6:8,178.0
2025-1-24,14:6:9,164.0
2025-1-24,14:6:10,144.0
2025-1-24,14:6:11,153.0
2025-1-24,14:6:12,131.0
2025-1-24,14:6:12,129.0
2025-1-24,14:6:13,132.0
2025-1-24,14:6:14,136.0
2025-1-24,14:6:15,121.0
2025-1-24,14:6:16,125.0
2025-1-24,14:6:16,129.0
2025-1-24,14:6:17,107.0
2025-1-24,14:6:18,116.0
2025-1-24,14:6:19,107.0
2025-1-24,14:6:20,121.0
2025-1-24,14:6:20,104.0
2025-1-24,14:6:21,106.0
2025-1-24,14:6:22,122.0
2025-1-24,14:6:23,119.0
2025-1-24,14:6:24,95.0
2025-1-24,14:6:24,115.0
2025-1-24,14:6:25,93.0
2025-1-24,14:6:26,112.0
2025-1-24,14:6:27,116.0
2025-1-24,14:6:28,103.0
2025-1-24,14:6:28,119.0
2025-1-24,14:6:29,103.0
2025-1-24,14:6:31,100.0
2025-1-24,14:6:31,101.0
2025-1-24,14:6:32,93.0
2025-1-24,14:6:32,109.0
2025-1-24,14:6:33,113.0
2025-1-24,14:6:34,107.0
2025-1-24,14:6:35,93.0
2025-1-24,14:6:36,94.0
2025-1-24,14:6:36,87.0
2025-1-24,14:6:37,108.0
2025-1-24,14:6:38,111.0
2025-1-24,14:6:39,109.0
2025-1-24,14:6:40,90.0
2025-1-24,14:6:54,93.0
2025-1-24,14:6:55,82.0
2025-1-24,14:6:56,96.0
2025-1-24,14:6:56,84.0
2025-1-24,14:6:57,455.0
2025-1-24,14:6:58,2790.0
2025-1-24,14:6:59,3098.0
2025-1-24,14:7:17,95.0
2025-1-24,14:7:18,80.0
2025-1-24,14:7:19,96.0
2025-1-24,14:7:20,81.0
2025-1-24,14:7:20,75.0
2025-1-24,14:7:21,108.0
2025-1-24,14:7:37,77.0
2025-1-24,14:7:38,74.0
2025-1-24,14:7:39,1.0
2025-1-24,14:7:39,75.0
2025-1-24,14:7:40,99.0
2025-1-24,14:7:40,90.0
2025-1-24,14:7:41,1.0
2025-1-24,14:7:41,74.0
2025-1-24,14:8:16,77.0
2025-1-24,14:8:16,75.0
2025-1-24,14:8:17,81.0
2025-1-24,14:8:18,87.0
2025-1-24,14:8:19,450.0
2025-1-24,14:8:20,544.0
2025-1-24,14:8:20,327.0
2025-1-24,14:8:21,296.0
2025-1-24,14:8:22,257.0
2025-1-24,14:8:23,222.0
2025-1-24,14:8:24,194.0
2025-1-24,14:8:24,2852.0
2025-1-24,14:8:25,3299.0
2025-1-24,14:8:49,105.0
2025-1-24,14:8:50,99.0
2025-1-24,14:8:51,95.0
2025-1-24,14:8:52,103.0
2025-1-24,14:8:52,2445.0
2025-1-24,14:8:53,2536.0
2025-1-24,14:8:54,2842.0
2025-1-24,14:8:55,3081.0
2025-1-24,14:8:56,3290.0
2025-1-24,14:8:56,3299.0
2025-1-24,14:8:57,2363.0
2025-1-24,14:8:58,257.0
2025-1-24,14:8:59,227.0
2025-1-24,14:9:0,185.0
2025-1-24,14:9:0,161.0
2025-1-24,14:9:1,169.0
2025-1-24,14:9:2,136.0
2025-1-24,14:9:48,87.0
2025-1-24,14:9:48,90.0
2025-1-24,14:9:49,93.0
2025-1-24,14:9:50,84.0
2025-1-24,14:9:51,87.0
2025-1-24,14:9:52,66.0
2025-1-24,14:9:52,65.0
2025-1-24,14:9:53,68.0
2025-1-24,14:9:54,95.0
2025-1-24,14:9:55,75.0
2025-1-24,14:9:56,84.0
2025-1-24,14:9:57,77.0
2025-1-24,14:9:57,78.0
2025-1-24,14:9:58,63.0
2025-1-24,14:9:59,91.0
2025-1-24,14:10:0,66.0
2025-1-24,14:10:0,77.0
2025-1-24,14:10:1,71.0
2025-1-24,14:10:2,66.0
2025-1-24,14:10:3,80.0
2025-1-24,14:10:4,86.0
2025-1-24,14:10:4,65.0
2025-1-24,14:10:5,64.0
2025-1-24,14:10:6,89.0
2025-1-24,14:10:7,85.0
2025-1-24,14:10:8,67.0
2025-1-24,14:10:8,72.0
2025-1-24,14:10:9,77.0
2025-1-24,14:10:10,82.0
2025-1-24,14:10:11,67.0
2025-1-24,14:10:12,64.0
2025-1-24,14:10:12,62.0
2025-1-24,14:10:13,67.0
2025-1-24,14:10:14,64.0
2025-1-24,14:10:15,204.0
2025-1-24,14:10:16,2584.0
2025-1-24,14:10:16,2938.0
2025-1-24,14:10:17,3177.0
2025-1-24,14:22:49,42.0
2025-1-24,14:22:50,43.0
2025-1-24,14:22:50,65.0
2025-1-24,14:22:51,38.0
2025-1-24,14:22:52,56.0
2025-1-24,14:22:53,58.0
2025-1-24,14:22:54,45.0
2025-1-24,14:22:54,48.0
2025-1-24,14:22:55,53.0
2025-1-24,14:22:56,2395.0
2025-1-24,14:22:57,2823.0
2025-1-24,14:22:58,3093.0
2025-1-24,14:24:30,65.0
2025-1-24,14:24:30,62.0
2025-1-24,14:24:31,62.0
2025-1-24,14:24:43,53.0
2025-1-24,14:24:44,69.0
2025-1-24,14:24:45,62.0
2025-1-24,14:24:46,51.0
2025-1-24,14:24:46,66.0
2025-1-24,14:24:47,49.0
2025-1-24,14:24:48,66.0
2025-1-24,14:24:49,63.0
2025-1-24,14:24:50,47.0
2025-1-24,14:24:50,53.0
2025-1-24,14:24:51,69.0
2025-1-24,14:24:52,2410.0
2025-1-24,14:24:53,2858.0
2025-1-24,14:24:54,3159.0
2025-1-24,14:24:54,3299.0
2025-1-24,14:24:55,2334.0
2025-1-24,14:24:56,240.0
2025-1-24,14:24:57,186.0
2025-1-24,14:24:58,187.0
2025-1-24,14:24:58,155.0
2025-1-24,14:24:59,149.0
2025-1-24,14:25:0,124.0
2025-1-24,14:25:1,116.0
2025-1-24,14:25:2,111.0
2025-1-24,14:25:2,111.0
2025-1-24,14:25:3,103.0
2025-1-24,14:25:4,89.0
2025-1-24,14:25:5,100.0
2025-1-24,14:25:6,90.0
2025-1-24,14:25:6,81.0
2025-1-24,14:25:7,95.0
2025-1-24,14:25:8,84.0
2025-1-24,14:25:9,73.0
2025-1-24,14:25:10,68.0
2025-1-24,14:25:10,94.0
2025-1-24,14:25:11,76.0
2025-1-24,14:25:12,80.0
2025-1-24,14:25:13,94.0
2025-1-24,14:25:14,74.0
2025-1-24,14:25:14,81.0
2025-1-24,14:25:15,80.0
2025-1-24,14:25:16,91.0
2025-1-24,14:25:17,85.0
2025-1-24,14:25:18,77.0
2025-1-24,14:25:18,74.0
2025-1-24,14:25:19,82.0
2025-1-24,14:25:20,76.0
2025-1-24,14:25:21,86.0
2025-1-24,14:25:22,84.0
2025-1-24,14:25:22,67.0
2025-1-24,14:25:23,72.0
2025-1-24,14:25:24,67.0
2025-1-24,14:25:25,70.0
2025-1-24,14:25:26,59.0
2025-1-24,14:25:26,70.0
2025-1-24,14:25:27,76.0
2025-1-24,14:25:28,81.0
2025-1-24,14:25:29,82.0
2025-1-24,14:25:30,64.0
2025-1-24,14:25:30,83.0
2025-1-24,14:25:31,77.0
2025-1-24,14:25:32,87.0
2025-1-24,14:25:33,83.0
2025-1-24,14:25:34,69.0
2025-1-24,14:25:34,68.0
2025-1-24,14:25:35,78.0
2025-1-24,14:25:36,86.0
2025-1-24,14:25:37,62.0
2025-1-24,14:25:38,60.0
2025-1-24,14:25:38,62.0
2025-1-24,14:25:39,68.0
2025-1-24,14:25:40,60.0
2025-1-24,14:25:41,56.0
2025-1-24,14:25:42,57.0
2025-1-24,14:25:42,66.0
2025-1-24,14:25:43,58.0
2025-1-24,14:25:44,65.0
2025-1-24,14:25:45,83.0
2025-1-24,14:25:46,61.0
2025-1-24,14:25:46,62.0
2025-1-24,14:25:47,62.0
2025-1-24,14:25:48,84.0
2025-1-24,14:25:49,74.0
2025-1-24,14:25:50,61.0
2025-1-24,14:25:50,83.0
2025-1-24,14:25:51,78.0
2025-1-24,14:25:52,70.0
2025-1-24,14:25:53,60.0
2025-1-24,14:25:54,55.0
2025-1-24,14:25:54,57.0
2025-1-24,14:25:55,78.0
2025-1-24,14:25:56,67.0
2025-1-24,14:25:57,82.0
2025-1-24,14:25:58,72.0
2025-1-24,14:25:58,64.0
2025-1-24,14:25:59,71.0
2025-1-24,14:26:0,80.0
2025-1-24,14:26:1,55.0
2025-1-24,14:26:2,72.0
2025-1-24,14:26:2,77.0
2025-1-24,14:26:3,58.0
2025-1-24,14:26:4,65.0
2025-1-24,14:26:5,60.0
2025-1-24,14:26:6,82.0
2025-1-24,14:26:6,74.0
2025-1-24,14:26:7,62.0
2025-1-24,14:26:8,78.0
2025-1-24,14:26:9,82.0
2025-1-24,14:26:10,62.0
2025-1-24,14:26:10,54.0
2025-1-24,14:26:11,64.0
2025-1-24,14:26:12,76.0
2025-1-24,14:26:13,78.0
2025-1-24,14:26:14,71.0
2025-1-24,14:26:14,83.0
2025-1-24,14:26:15,54.0
2025-1-24,14:26:16,77.0
2025-1-24,14:26:17,76.0
2025-1-24,14:26:18,52.0
2025-1-24,14:26:18,62.0
2025-1-24,14:26:19,68.0
2025-1-24,14:26:20,61.0
2025-1-24,14:26:21,75.0
2025-1-24,14:26:22,74.0
2025-1-24,14:26:22,58.0
2025-1-24,14:26:23,75.0
2025-1-24,14:26:24,75.0
2025-1-24,14:26:25,52.0
2025-1-24,14:26:26,58.0
2025-1-24,14:26:26,70.0
2025-1-24,14:26:27,65.0
2025-1-24,14:26:28,54.0
2025-1-24,14:26:29,66.0
2025-1-24,14:26:30,57.0
2025-1-24,14:26:30,58.0
2025-1-24,14:26:31,70.0
2025-1-24,14:26:32,68.0
2025-1-24,14:26:33,63.0
2025-1-24,14:26:34,59.0
2025-1-24,14:26:34,62.0
2025-1-24,14:26:35,74.0
2025-1-24,14:26:36,61.0
2025-1-24,14:26:37,58.0
2025-1-24,14:26:38,56.0
2025-1-24,14:26:38,64.0
2025-1-24,14:26:39,53.0
2025-1-24,14:26:40,74.0
2025-1-24,14:26:41,70.0
2025-1-24,14:26:42,74.0
2025-1-24,14:26:42,74.0
2025-1-24,14:26:43,51.0
2025-1-24,14:26:44,70.0
2025-1-24,14:26:45,66.0
2025-1-24,14:26:46,57.0
2025-1-24,14:26:46,68.0
2025-1-24,14:26:47,59.0
2025-1-24,14:26:48,70.0
2025-1-24,14:26:49,72.0
2025-1-24,14:26:50,52.0
2025-1-24,14:26:50,71.0
2025-1-24,14:26:51,64.0
2025-1-24,14:26:52,77.0
2025-1-24,14:26:53,54.0
2025-1-24,14:26:54,74.0
2025-1-24,14:26:54,53.0
2025-1-24,14:26:55,62.0
2025-1-24,14:26:56,68.0
2025-1-24,14:26:57,54.0
2025-1-24,14:26:58,49.0
2025-1-24,14:26:58,53.0
2025-1-24,14:26:59,55.0
2025-1-24,14:27:0,59.0
2025-1-24,14:27:1,60.0
2025-1-24,14:27:2,75.0
2025-1-24,14:27:2,72.0
2025-1-24,14:27:3,77.0
2025-1-24,14:27:4,61.0
2025-1-24,14:27:5,77.0
2025-1-24,14:27:6,55.0
2025-1-24,14:27:6,55.0
2025-1-24,14:27:7,54.0
2025-1-24,14:27:8,67.0
2025-1-24,14:27:9,58.0
2025-1-24,14:27:10,73.0
2025-1-24,14:27:10,75.0
2025-1-24,14:27:11,51.0
2025-1-24,14:27:12,49.0
2025-1-24,14:27:13,53.0
2025-1-24,14:27:14,49.0
2025-1-24,14:27:14,48.0
2025-1-24,14:27:15,73.0
2025-1-24,14:27:16,77.0
2025-1-24,14:27:17,54.0
2025-1-24,14:27:18,66.0
2025-1-24,14:27:18,49.0
2025-1-24,14:27:19,58.0
